Domain name,Domain type,Organization name,Suborganization name,City,State,Security contact email
townofjohnstonsc.gov,City,Town of Johnston,organization_name,Johnston,SC,stacey@edgefieldpc.com
townofjohnstownny.gov,City,Town of Johnstown,organization_name,JOHNSTOWN,NY,supervisor@townofjohnstown.org
townofjordanwi.gov,City,Town of Jordan,organization_name,Monroe,WI,security@townofjordanwi.gov
townofkeeneny.gov,City,Town of Keene NY,organization_name,Keene,NY,helpdesk@essexcountyny.gov
townofkelfordnc.gov,City,Town of Kelford,organization_name,Kelford,NC,townofkelford@gmail.com
townofkendallny.gov,City,Town of Kendall,organization_name,Kendall,NY,(blank)
townofkentct.gov,City,Town of Kent,organization_name,Kent,CT,(blank)
townofkentny.gov,City,Town of Kent,organization_name,Kent Lakes,NY,(blank)
townofkershawsc.gov,City,Town of Kershaw,organization_name,KERSHAW,SC,(blank)
townofkewaskumwi.gov,City,Town of Kewaskum,organization_name,Kewaskum,WI,(blank)
townofkeystonewi.gov,City,Town of Keystone,organization_name,Ashland,WI,pope.andrewj@gmail.com
townofkingstongreenlakecountywi.gov,City,Town of Kingston,organization_name,Dalton,WI,(blank)
townofkirkland.gov,City,Town of Kirkland,organization_name,Clinton,NY,(blank)
townofkirkwood.gov,City,Town of Kirkwood,organization_name,Kirkwood,NY,(blank)
townoflafayetteny.gov,City,Town of LaFayette,organization_name,LaFayette,NY,(blank)
townoflagrangemcwi.gov,City,Town of LaGrange,organization_name,Tomah,WI,chairman@townoflagrangemcwi.gov
townoflakecityco.gov,City,Town of Lake City,organization_name,Lake City,CO,townmanager@townoflakecity.co
townoflakegeorge.gov,City,Town of Lake George,organization_name,Lake George,NY,(blank)
townoflakemarinettewi.gov,City,Town of Lake,organization_name,Porterfield,WI,seccon@townoflakewi.com
townoflakesidewi.gov,City,Town of Lakeside,organization_name,Poplar,WI,(blank)
townoflakeviewor.gov,City,"Town of Lakeview, Oregon",organization_name,Lakeview,OR,dlepori@townoflakeviewor.gov
townoflamartinewi.gov,City,Town of Lamartine,organization_name,Oakfield,WI,clerk@townoflamartine.com
townoflandisnc.gov,City,Town of Landis,organization_name,Landis,NC,mstegall@townoflandisnc.gov
townoflapointewi.gov,City,Town of La Pointe,organization_name,La Pointe,WI,administrator@townoflapointewi.gov
townoflaveta-co.gov,City,Town of La Veta,organization_name,La Veta,CO,(blank)
townoflebanonny.gov,City,Town of Lebanon,organization_name,Earlville,NY,lebanonclerk@centralny.twcbc.com
townofleeny.gov,City,Town of Lee,organization_name,Lee Center,NY,(blank)
townofleicesterny.gov,City,"Town of Leicester, NY",organization_name,Leicester,NY,(blank)
townoflemonweirwi.gov,City,Town of Lemonweir,organization_name,Mauston,WI,(blank)
townoflenrootwi.gov,City,Town of Lenroot,organization_name,Hayward,WI,townoflenroot@centurytel.net
townofleonmocowi.gov,City,"Town of Leon,, Monroe County, WI",organization_name,Sparta,WI,townofleon@centurylink.net
townofleroyny.gov,City,Town of LeRoy,organization_name,LeRoy,NY,(blank)
townofleroywi.gov,City,Town of Leroy,organization_name,Lomira,WI,ctfdl@comptroub.com
townoflewislcny.gov,City,Town of Lewis New York,organization_name,West Leyden,NY,(blank)
townoflewistonny.gov,City,Town of Lewiston,organization_name,Lewiston,NY,(blank)
townoflibertyocwi.gov,City,Town of Liberty,organization_name,New London,WI,sretzlaff@farcom.com
townoflimany.gov,City,"Town of Lima, NY",organization_name,Lima,NY,(blank)
townoflincolnforestwi.gov,City,Town of Lincoln,organization_name,Crandon,WI,info@naunkca.com
townoflindenwi.gov,City,Town of Linden Wisconsin,organization_name,Linden,WI,security@townoflinden.com
townoflisbonwi.gov,City,Town of Lisbon,organization_name,New Lisbon,WI,clerk@townoflisbonwi.gov
townoflitchfieldct.gov,City,Town of Litchfield,organization_name,Litchfield,CT,(blank)
townoflittlewolfwi.gov,City,Town of Little Wolf,organization_name,Manawa,WI,(blank)
townoflloyd.gov,City,Town of Lloyd,organization_name,Highland,NY,(blank)
townoflomira.gov,City,Town of Lomira,organization_name,Lomira,WI,(blank)
townoflowvilleny.gov,City,Town of Lowville NY,organization_name,Lowville,NY,(blank)
townoflucas-wi.gov,City,Town of Lucas,organization_name,Menomonie,WI,townoflucaswiclerk@gmail.com
townoflumberland.gov,City,Town of Lumberland,organization_name,Glen Spey,NY,(blank)
townofluskwy.gov,City,Town of Lusk,organization_name,Lusk,WY,office@townofluskwy.gov
townoflymeny.gov,City,Town of Lyme,organization_name,Chaumont,NY,(blank)
townoflyndonwi.gov,City,TOWN OF LYNDON,organization_name,LYNDON STATION,WI,support@kerberrose.com
townoflynnar.gov,City,Town of Lynn,organization_name,Lynn,AR,(blank)
townoflynneoneidactywi.gov,City,Town of Lynne,organization_name,Tripoli,WI,df.lynneclerk@outlook.com
townoflynnpdal.gov,City,Town of Lynn,organization_name,Lynn,AL,(blank)
townofmackfordwi.gov,City,Town of Mackford,organization_name,Markesan,WI,clerk@townofmackfordwi.gov
townofmadridny.gov,City,Town Of Madrid,organization_name,Madrid,NY,(blank)
townofmaineny.gov,City,Town of Maine,organization_name,Maine,NY,(blank)
townofmaltany.gov,City,Town of Malta,organization_name,Malta,NY,(blank)
townofmamaroneckny.gov,City,Town of Mamaroneck,organization_name,Mamaroneck,NY,(blank)
townofmamaroneckpd.gov,City,Town of Mamaroneck Police Department,organization_name,Mamaroneck,NY,(blank)
townofmanchesterny.gov,City,Town of Manchester NY,organization_name,Clifton Springs,NY,(blank)
townofmanheim.gov,City,Town of Manheim,organization_name,DOLGEVILLE,NY,(blank)
townofmanlius.gov,City,Town of Manlius,organization_name,Fayetteville,NY,(blank)
townofmarathonwi.gov,City,Township of Marathon,organization_name,Marathon,WI,(blank)
townofmarilla.gov,City,Town of Marilla,organization_name,Marilla,NY,(blank)
townofmarionwausharawi.gov,City,Town of Marion,organization_name,Wautoma,WI,townofmarion@outlook.com
townofmarlboroughny.gov,City,Town of Marlborough,organization_name,Milton,NY,(blank)
townofmarshallny.gov,City,Town of Marshall,organization_name,Deansboro,NY,(blank)
townofmarshfieldwi.gov,City,Town of Marshfield,organization_name,Mt. Calvary,WI,administrator@townofmarshfieldwi.gov
townofmaurice.gov,City,Town Of Maurice,organization_name,Maurice,LA,(blank)
townofmayfieldny.gov,City,Town of Mayfield,organization_name,Mayfield,NY,(blank)
townofmaynardar.gov,City,Town of Maynard,organization_name,Maynard,AR,(blank)
townofmaynard-ma.gov,City,Town of Maynard,organization_name,Maynard,MA,(blank)
townofmazomaniewi.gov,City,Town of Mazomanie,organization_name,Mazomanie,WI,(blank)
townofmcmillan.gov,City,Town of McMillan,organization_name,Marshfield,WI,cokl.john@gmail.com
townofmecanwi.gov,City,Township of Mecan,organization_name,Montello,WI,(blank)
townofmeeker.gov,City,Town of Meeker,organization_name,Meeker,CO,dylon.merrell@rbc.us
townofmendonny.gov,City,Town of Mendon,organization_name,Honeoye Falls,NY,(blank)
townofmentorwi.gov,City,Town of Mentor,organization_name,Humbird,WI,townofmentor@centurytel.net
townofmercerwi.gov,City,Town of Mercer,organization_name,Mercer,WI,(blank)
townofmerrillwi.gov,City,Town of Merrill,organization_name,Town of Merrill,WI,support@townweb.com
townofmertonwi.gov,City,Town of Merton,organization_name,Hartland,WI,(blank)
townofmexicony.gov,City,Town of Mexico,organization_name,Mexico,NY,(blank)
townofmiddleinletwi.gov,City,TOWN OF MIDDLE INLET,organization_name,Middle Inlet,WI,seccon@middleinlet.org
townofmilfordny.gov,City,Town of Milford,organization_name,Portlandville,NY,(blank)
townofmilltownwi.gov,City,Town of Milltown,organization_name,Milltown,WI,(blank)
townofmilony.gov,City,Town of Milo,organization_name,Penn Yan,NY,(blank)
townofmiltonnc.gov,City,Town of Milton,organization_name,Milton,NC,(blank)
townofmiltonrcwi.gov,City,Town of Milton,organization_name,Milton,WI,mbmarquart@gmail.com
townofmiltonwi.gov,City,Town of Milton,organization_name,Fountain City,WI,ben.adank@gmail.com
townofmindenny.gov,City,"Town of Minden, New York",organization_name,Fort Plain,NY,(blank)
townofminervany.gov,City,Town of Minerva,organization_name,Minerva,NY,helpdesk@essexcountyny.gov
townofminocqua.gov,City,Town of Minocqua,organization_name,MINOCQUA,WI,office@townofminocqua.org
townofmoirany.gov,City,Town of Moira,organization_name,Moira,NY,(blank)
townofmonroeny.gov,City,Town of Monroe,organization_name,Monroe,NY,(blank)
townofmonroewi.gov,City,Town of Monroe,organization_name,Monroe,WI,tompurdy@fusionflywebdesign.com
townofmonteagle-tn.gov,City,Town of Monteagle,organization_name,Monteagle,TN,(blank)
townofmontereytn.gov,City,Town of Monterey,organization_name,Monterey,TN,aneff@montereypolicetn.gov
townofmoravia.gov,City,Town of Moravia,organization_name,Moravia,NY,(blank)
townofmoriahny.gov,City,Town of Moriah,organization_name,Port Henry,NY,helpdesk@essexcountyny.gov
townofmorristownny.gov,City,"Town of Morristown, NY",organization_name,Morristown,NY,(blank)
townofmosineewi.gov,City,Town of Mosinee,organization_name,Mosinee,WI,support@townweb.com
townofmtmorrisny.gov,City,Town of Mount Morris,organization_name,Mount Morris,NY,robert.deming@gvwebmarketing.com
townofmtpleasantwi.gov,City,Town of Mount Pleasant,organization_name,Monticello,WI,townclerk@townofmtpleasantwi.com
townofmurrayny.gov,City,Town of Murray,organization_name,Holley,NY,(blank)
townofnamakagon.gov,City,Town of Namakagon,organization_name,Cable,WI,(blank)
townofnasewaupeewi.gov,City,Town of Nasewaupee,organization_name,Sturgeon Bay,WI,(blank)
townofnashvillenc.gov,City,Town of Nashville,organization_name,Nashville,NC,(blank)
townofnassau.gov,City,Town of Nassau,organization_name,Nassau,NY,(blank)
townofnecedahwi.gov,City,Town of Necedah,organization_name,Necedah,WI,starojam@necedah.us
townofnepeuskun.gov,City,Town of Nepeuskun,organization_name,Ripon,WI,support@townweb.com
townofnevawi.gov,City,Town of Neva,organization_name,Deerbrook,WI,dougcurler@gmail.com
townofnewbaltimore.gov,City,Town of New Baltimore,organization_name,Hannacroix,NY,(blank)
townofnewberlinny.gov,City,Town of New Berlin NY,organization_name,New Berlin,NY,(blank)
townofnewbremen.gov,City,Town of New Bremen,organization_name,Lowville,NY,nbtownclerk@gmail.com
townofnewburghny.gov,City,Town of Newburgh,organization_name,Newburgh,NY,(blank)
townofnewdenmarkwi.gov,City,Town of New Denmark,organization_name,Denmark,WI,support@townweb.com
townofnewglaruswi.gov,City,Town of New Glarus,organization_name,New Glarus,WI,clerk@townofnewglarus.com
townofnewhartfordny.gov,City,Town of New Hartford,organization_name,New Hartford,NY,(blank)
townofnewhavendunnwi.gov,City,Town of New Haven,organization_name,BOYCEVILLE,WI,(blank)
townofnewlisbonny.gov,City,Town of New Lisbon NY,organization_name,Garrattsville,NY,info@chenangowebdesign.com
townofnewpaltzny.gov,City,Town of New Paltz,organization_name,New Paltz,NY,supervisor@townofnewpaltz.org
townofnewportny.gov,City,Town of Newport,organization_name,Newport,NY,(blank)
townofnewscotland.gov,City,Town of New Scotland,organization_name,"Slingerlands, NY",NY,lwilliams@townofnewscotland.com
townofniagarany.gov,City,Town of Niagara,organization_name,Niagara Falls,NY,info@townofniagarany.gov
townofnicholsny.gov,City,Town of Nichols,organization_name,Nichols,NY,(blank)
townofnilesny.gov,City,Town of Niles,organization_name,Moravia,NY,deputyclerk@townofnilesny.gov
townofnorthamptonny.gov,City,Town of Northampton,organization_name,Northville,NY,(blank)
townofnorthcollinsny.gov,City,Town of North Collins,organization_name,North Collins,NY,(blank)
townofnortheastny.gov,City,"Town of North East, NY",organization_name,Millerton,NY,(blank)
townofnorthharmony.gov,City,Town of North Harmony,organization_name,Ashville,NY,(blank)
townofnorthhudsonny.gov,City,Town of North Hudson,organization_name,North Hudson,NY,james.bullock@essexcountyny.gov
townofnorth-sc.gov,City,Town of North,organization_name,North,SC,mayor@townofnorth-sc.gov
townofnorwaywi.gov,City,Town of Norway,organization_name,Wind Lake,WI,cybersecurity@racinecounty.com
townofnorwichny.gov,City,Town of Norwich,organization_name,Norwich,NY,clerk@townofnorwichny.gov
townofnucla.gov,City,Town of Nucla,organization_name,Nucla,CO,depclerk.nucla@gmail.com
townofnundany.gov,City,"Town of Nunda, NY",organization_name,Nunda,NY,(blank)
townofnunnco.gov,City,Town Of Nunn,organization_name,Nunn,CO,(blank)
townofnutterfort.gov,City,Town of Nutter Fort,organization_name,Nutter Fort,WV,(blank)
townofoasiswi.gov,City,Town of Oasis,organization_name,Plainfield,WI,barrycwest@gmail.com
townofoliveny.gov,City,Town of Olive,organization_name,West Shokan,NY,(blank)
townofomro.gov,City,Town of Omro,organization_name,Omro,WI,clerk@townofomro.gov
townofonalaskawi.gov,City,TOWN OF ONALASKA,organization_name,Onalaska,WI,level2@mcsnetworks.com
townofonondaga.gov,City,Town of Onondaga,organization_name,Onondaga,NY,nick@itologist.com
townoforangeva.gov,City,Town of Orange Virginia,organization_name,Orange,VA,(blank)
townoforegonwi.gov,City,Town of Oregon,organization_name,Oregon,WI,domain@town.oregon.wi.us
townofosceolany.gov,City,Town of Osceola NY,organization_name,Camden,NY,(blank)
townofossiningny.gov,City,Town Of Ossining,organization_name,Ossining,NY,(blank)
townofoswegatchie.gov,City,Town of Oswegatchie,organization_name,Heuvelton,NY,(blank)
townofotisco.gov,City,Town of Otisco,organization_name,Tully,NY,security@townofotisco.gov
townofovidny.gov,City,Town of Ovid,organization_name,Ovid,NY,(blank)
townofoxfordny.gov,City,Town of Oxford NY,organization_name,Oxford,NY,(blank)
townofpalermony.gov,City,Town of Palermo,organization_name,Fulton,NY,p.redhead@twcny.rr.com
townofpamelia.gov,City,Town of Pamelia,organization_name,WATERTOWN,NY,(blank)
townofparisny.gov,City,Town of Paris,organization_name,Sauquoit,NY,(blank)
townofpatoka.gov,City,"Town of Patoka, Indiana",organization_name,Patoka,IN,infosec@rueschconsulting.com
townofpelhamny.gov,City,Town of Pelham,organization_name,Pelham,NY,(blank)
townofpenningtonva.gov,City,Town of Pennington Gap,organization_name,Pennington Gap,VA,karen.maggard@townofpenningtonva.gov
townofperrysc.gov,City,Town of Perry,organization_name,Perry,SC,(blank)
townofpersiany.gov,City,Town of Persia,organization_name,GOWANDA,NY,(blank)
townofphelpsny.gov,City,Town of Phelps,organization_name,Phelps,NY,(blank)
townofpierrepont.gov,City,Town of Pierrepont,organization_name,Canton,NY,(blank)
townofplattekill.gov,City,"Town of Plattekill - Modena, NY",organization_name,Modena,NY,(blank)
townofplattsburghny.gov,City,Town of Plattsburgh,organization_name,Plattsburgh,NY,(blank)
townofplymouthny.gov,City,Town of Plymouth NY,organization_name,South Plymouth,NY,(blank)
townofpolandny.gov,City,Town of Poland,organization_name,Kennedy,NY,(blank)
townofpolk-wi.gov,City,Town of Polk,organization_name,Slinger,WI,clerk@townofpolk-wi.gov
townofpomfretny.gov,City,Town of Pomfret,organization_name,Fredonia,NY,(blank)
townofporterny.gov,City,Town of Porter,organization_name,Youngstown,NY,(blank)
townofportwashingtonwi.gov,City,Town of Port Washington,organization_name,Town of Port Washington,WI,help@wintechnology.com
townofpotosiwi.gov,City,Town of Potosi,organization_name,Potosi,WI,(blank)
townofpoughkeepsie-ny.gov,City,Town of Poughkeepsie,organization_name,POUGHKEEPSIE,NY,itsupport@townofpoughkeepsie-ny.gov
townofpoundridge.gov,City,TOWN OF POUND RIDGE,organization_name,Pound Ridge,NY,(blank)
townofpoygan.gov,City,Town of Poygan,organization_name,Winneconne,WI,TnPoygan@winhaven.net
townofprentiss.gov,City,Town of Prentiss,organization_name,Prentiss,MS,(blank)
townofprincessannemd.gov,City,Town of Princess Anne,organization_name,Princess Anne,MD,rwink@princessannepolice.com
townofprincetonma.gov,City,Town of Princeton,organization_name,Princeton,MA,(blank)
townofprovidenceny.gov,City,Town of Providence,organization_name,Middle Grove,NY,(blank)
townofpulaskiwi.gov,City,Town of Pulaski,organization_name,Avoca,WI,townofpulaskiwebsite@outlook.com
townofpyatt.gov,City,Town of Pyatt,organization_name,Pyatt,AR,(blank)
townofrainellewv.gov,City,Town of Rainelle,organization_name,Rainelle,WV,policeclerkrainelle@gmail.com
townofrandall.gov,City,Town of Randall,organization_name,Burlington,WI,(blank)
townofrandolphut.gov,City,Town of Randolph,organization_name,Randolph,UT,(blank)
townofransomcanyon.gov,City,City of Ransom Canyon,organization_name,Ransom Canyon,TX,(blank)
townofravenel.gov,City,Town of Ravenel,organization_name,Ravenel,SC,Treasures@townofravenel.com
townofredriverwis.gov,City,Town of Red River,organization_name,Luxemburg,WI,redrivertownchair@gmail.com
townofrichfordwi.gov,City,Town of Richford,organization_name,Coloma,WI,clerk@townofrichford.com
townofrichlandwi.gov,City,"RICHLAND,TOWN OF",organization_name,RICHLAND CENTER,WI,richlandtownship.wi@gmail.com
townofrichmond-walworthwi.gov,City,Town of Richmond,organization_name,Whitewater,WI,ceasb@idcnet.com
townofrichmondwi.gov,City,"Town of Richmond, St. Croix County WI",organization_name,NEW RICHMOND,WI,clerk@townofrichmond.com
townofridgewayny.gov,City,Town of Ridgeway,organization_name,Medina,NY,(blank)
